#E,eV        Sig,b        Interpolation
 154262      2.38221      Lin-Lin
 156439      2.37807      Lin-Lin
 158646      2.37387      Lin-Lin
 160884      2.36961      Lin-Lin
 162500      2.36654      Lin-Lin
 164793      2.36296      Lin-Lin
 167118      2.35934      Lin-Lin
 169475      2.35566      Lin-Lin
 171866      2.35193      Lin-Lin
 174291      2.34815      Lin-Lin
 175000      2.34704      Lin-Lin
 177469      2.3439       Lin-Lin
 179973      2.3407       Lin-Lin
 182512      2.33747      Lin-Lin
 185087      2.33418      Lin-Lin
 187500      2.33111      Lin-Lin
 190145      2.32837      Lin-Lin
 192828      2.32559      Lin-Lin
 195548      2.32278      Lin-Lin
 198307      2.31992      Lin-Lin
 200000      2.31817      Lin-Lin
 202822      2.31389      Lin-Lin
 205683      2.30954      Lin-Lin
 208585      2.30513      Lin-Lin
 211528      2.30066      Lin-Lin
 212500      2.29918      Lin-Lin
 215498      2.29515      Lin-Lin
 218538      2.29107      Lin-Lin
 221621      2.28693      Lin-Lin
 224748      2.28273      Lin-Lin
 225000      2.28239      Lin-Lin
 228174      2.27861      Lin-Lin
 231393      2.27477      Lin-Lin
 234658      2.27088      Lin-Lin
 237500      2.2675       Lin-Lin
